id,number,departure,arrival,status,delay,aircraft_id,airport_departure_id,airport_arrival_id,fare_tariff_id
155,PG0402,2017-07-23 09:25:00.000000 +00:00,2017-07-23 10:20:00.000000 +00:00,Arrived,,30,771,673,8
156,PG0404,2017-08-20 16:05:00.000000 +00:00,2017-08-20 17:00:00.000000 +00:00,Scheduled,,93,315,41,19
157,PG0402,2017-07-31 09:25:00.000000 +00:00,2017-07-31 10:20:00.000000 +00:00,Arrived,,81,562,753,21
158,PG0403,2017-07-31 08:25:00.000000 +00:00,2017-07-31 09:20:00.000000 +00:00,Arrived,,40,587,91,21
159,PG0404,2017-07-31 16:05:00.000000 +00:00,2017-07-31 17:00:00.000000 +00:00,Arrived,,5,211,479,26
160,PG0405,2017-07-31 06:35:00.000000 +00:00,2017-07-31 07:30:00.000000 +00:00,Arrived,,67,57,182,6
161,PG0403,2017-08-20 08:25:00.000000 +00:00,2017-08-20 09:20:00.000000 +00:00,Scheduled,,2,900,207,18
162,PG0405,2017-08-18 06:35:00.000000 +00:00,2017-08-18 07:30:00.000000 +00:00,Scheduled,,11,646,419,29
163,PG0402,2017-08-20 09:25:00.000000 +00:00,2017-08-20 10:20:00.000000 +00:00,Scheduled,,65,222,798,6
164,PG0404,2017-08-18 16:05:00.000000 +00:00,2017-08-18 17:00:00.000000 +00:00,Scheduled,,16,616,44,24
165,PG0403,2017-08-18 08:25:00.000000 +00:00,2017-08-18 09:20:00.000000 +00:00,Scheduled,,36,558,804,28
166,PG0402,2017-08-18 09:25:00.000000 +00:00,2017-08-18 10:20:00.000000 +00:00,Scheduled,,39,561,886,4
167,PG0402,2017-07-27 09:25:00.000000 +00:00,2017-07-27 10:20:00.000000 +00:00,Arrived,,83,205,548,20
168,PG0405,2017-09-06 06:35:00.000000 +00:00,2017-09-06 07:30:00.000000 +00:00,Scheduled,,16,202,190,25
169,PG0404,2017-09-06 16:05:00.000000 +00:00,2017-09-06 17:00:00.000000 +00:00,Scheduled,,21,943,657,20
170,PG0403,2017-09-06 08:25:00.000000 +00:00,2017-09-06 09:20:00.000000 +00:00,Scheduled,,78,896,820,29
171,PG0402,2017-09-06 09:25:00.000000 +00:00,2017-09-06 10:20:00.000000 +00:00,Scheduled,,46,537,100,25
172,PG0402,2017-09-11 09:25:00.000000 +00:00,2017-09-11 10:20:00.000000 +00:00,Scheduled,,93,416,288,5
173,PG0402,2017-08-01 09:25:00.000000 +00:00,2017-08-01 10:20:00.000000 +00:00,Arrived,,69,504,602,5
174,PG0403,2017-08-01 08:25:00.000000 +00:00,2017-08-01 09:20:00.000000 +00:00,Arrived,,90,889,381,22
175,PG0404,2017-08-01 16:05:00.000000 +00:00,2017-08-01 17:00:00.000000 +00:00,Arrived,,8,467,256,20
176,PG0405,2017-08-01 06:35:00.000000 +00:00,2017-08-01 07:30:00.000000 +00:00,Arrived,,96,624,631,29
177,PG0403,2017-09-11 08:25:00.000000 +00:00,2017-09-11 09:20:00.000000 +00:00,Scheduled,,78,309,252,15
178,PG0404,2017-09-11 16:05:00.000000 +00:00,2017-09-11 17:00:00.000000 +00:00,Scheduled,,34,184,86,4
179,PG0405,2017-09-11 06:35:00.000000 +00:00,2017-09-11 07:30:00.000000 +00:00,Scheduled,,46,958,136,2
180,PG0403,2017-07-27 08:25:00.000000 +00:00,2017-07-27 09:20:00.000000 +00:00,Arrived,,93,395,145,29
181,PG0404,2017-07-27 16:05:00.000000 +00:00,2017-07-27 17:00:00.000000 +00:00,Arrived,,23,692,250,23
182,PG0405,2017-07-22 06:35:00.000000 +00:00,2017-07-22 07:30:00.000000 +00:00,Arrived,,97,447,8,9
183,PG0405,2017-07-27 06:35:00.000000 +00:00,2017-07-27 07:30:00.000000 +00:00,Arrived,,61,286,110,16
184,PG0404,2017-07-22 16:05:00.000000 +00:00,2017-07-22 17:00:00.000000 +00:00,Arrived,,17,515,533,4
185,PG0403,2017-07-22 08:25:00.000000 +00:00,2017-07-22 09:20:00.000000 +00:00,Arrived,,65,285,176,8
186,PG0402,2017-07-22 09:25:00.000000 +00:00,2017-07-22 10:20:00.000000 +00:00,Arrived,,44,568,421,1
187,PG0402,2017-08-22 09:25:00.000000 +00:00,2017-08-22 10:20:00.000000 +00:00,Scheduled,,4,700,484,20
188,PG0403,2017-08-22 08:25:00.000000 +00:00,2017-08-22 09:20:00.000000 +00:00,Scheduled,,84,896,681,20
189,PG0404,2017-08-22 16:05:00.000000 +00:00,2017-08-22 17:00:00.000000 +00:00,Scheduled,,61,832,416,13
190,PG0405,2017-08-22 06:35:00.000000 +00:00,2017-08-22 07:30:00.000000 +00:00,Scheduled,,78,7,502,24
191,PG0402,2017-08-02 09:25:00.000000 +00:00,2017-08-02 10:20:00.000000 +00:00,Arrived,,98,419,262,9
192,PG0403,2017-08-02 08:25:00.000000 +00:00,2017-08-02 09:20:00.000000 +00:00,Arrived,,85,672,125,26
193,PG0404,2017-08-02 16:05:00.000000 +00:00,2017-08-02 17:00:00.000000 +00:00,Arrived,,1,630,113,11
194,PG0405,2017-08-02 06:35:00.000000 +00:00,2017-08-02 07:30:00.000000 +00:00,Arrived,,93,750,579,17
195,PG0402,2017-08-25 09:25:00.000000 +00:00,2017-08-25 10:20:00.000000 +00:00,Scheduled,,62,100,795,20
196,PG0404,2017-09-09 16:05:00.000000 +00:00,2017-09-09 17:00:00.000000 +00:00,Scheduled,,46,713,301,11
197,PG0405,2017-09-05 06:35:00.000000 +00:00,2017-09-05 07:30:00.000000 +00:00,Scheduled,,95,616,230,1
198,PG0404,2017-09-05 16:05:00.000000 +00:00,2017-09-05 17:00:00.000000 +00:00,Scheduled,,96,5,104,3
199,PG0403,2017-09-05 08:25:00.000000 +00:00,2017-09-05 09:20:00.000000 +00:00,Scheduled,,30,937,973,20
200,PG0402,2017-09-05 09:25:00.000000 +00:00,2017-09-05 10:20:00.000000 +00:00,Scheduled,,19,985,731,15
201,PG0405,2017-08-17 06:35:00.000000 +00:00,2017-08-17 07:30:00.000000 +00:00,Scheduled,,63,832,163,25
202,PG0404,2017-08-17 16:05:00.000000 +00:00,2017-08-17 17:00:00.000000 +00:00,Scheduled,,35,517,599,5
203,PG0403,2017-08-17 08:25:00.000000 +00:00,2017-08-17 09:20:00.000000 +00:00,Scheduled,,54,365,552,23
204,PG0402,2017-08-17 09:25:00.000000 +00:00,2017-08-17 10:20:00.000000 +00:00,Scheduled,,89,525,429,1
205,PG0402,2017-08-03 09:25:00.000000 +00:00,2017-08-03 10:20:00.000000 +00:00,Arrived,,76,970,298,23
206,PG0403,2017-08-03 08:25:00.000000 +00:00,2017-08-03 09:20:00.000000 +00:00,Arrived,,8,804,263,19
207,PG0404,2017-08-03 16:05:00.000000 +00:00,2017-08-03 17:00:00.000000 +00:00,Arrived,,14,741,392,11
208,PG0405,2017-08-03 06:35:00.000000 +00:00,2017-08-03 07:30:00.000000 +00:00,Arrived,,38,653,296,9
209,PG0405,2017-07-25 06:35:00.000000 +00:00,2017-07-25 07:30:00.000000 +00:00,Arrived,,79,279,636,28
210,PG0405,2017-07-21 06:35:00.000000 +00:00,2017-07-21 07:30:00.000000 +00:00,Arrived,,36,801,201,5
211,PG0404,2017-07-21 16:05:00.000000 +00:00,2017-07-21 17:00:00.000000 +00:00,Arrived,,95,727,193,17
212,PG0403,2017-07-21 08:25:00.000000 +00:00,2017-07-21 09:20:00.000000 +00:00,Arrived,,64,697,960,20
213,PG0402,2017-07-21 09:25:00.000000 +00:00,2017-07-21 10:20:00.000000 +00:00,Arrived,,34,791,78,1
214,PG0404,2017-07-25 16:05:00.000000 +00:00,2017-07-25 17:00:00.000000 +00:00,Arrived,,60,67,630,26
215,PG0405,2017-08-26 06:35:00.000000 +00:00,2017-08-26 07:30:00.000000 +00:00,Scheduled,,30,737,677,14
216,PG0404,2017-08-26 16:05:00.000000 +00:00,2017-08-26 17:00:00.000000 +00:00,Scheduled,,34,287,11,19
217,PG0403,2017-08-26 08:25:00.000000 +00:00,2017-08-26 09:20:00.000000 +00:00,Scheduled,,90,169,341,6
218,PG0402,2017-08-26 09:25:00.000000 +00:00,2017-08-26 10:20:00.000000 +00:00,Scheduled,,27,798,820,25
219,PG0403,2017-07-25 08:25:00.000000 +00:00,2017-07-25 09:20:00.000000 +00:00,Arrived,,27,404,439,1
220,PG0402,2017-07-25 09:25:00.000000 +00:00,2017-07-25 10:20:00.000000 +00:00,Arrived,,27,543,107,15
221,PG0402,2017-08-04 09:25:00.000000 +00:00,2017-08-04 10:20:00.000000 +00:00,Arrived,,51,180,705,8
222,PG0403,2017-08-04 08:25:00.000000 +00:00,2017-08-04 09:20:00.000000 +00:00,Arrived,,77,328,116,27
223,PG0404,2017-08-04 16:05:00.000000 +00:00,2017-08-04 17:00:00.000000 +00:00,Arrived,,67,567,907,22
224,PG0405,2017-08-04 06:35:00.000000 +00:00,2017-08-04 07:30:00.000000 +00:00,Arrived,,52,105,629,30
225,PG0402,2017-09-12 09:25:00.000000 +00:00,2017-09-12 10:20:00.000000 +00:00,Scheduled,,41,157,321,24
226,PG0403,2017-09-12 08:25:00.000000 +00:00,2017-09-12 09:20:00.000000 +00:00,Scheduled,,12,577,901,4
227,PG0404,2017-09-12 16:05:00.000000 +00:00,2017-09-12 17:00:00.000000 +00:00,Scheduled,,73,204,249,6
228,PG0405,2017-09-12 06:35:00.000000 +00:00,2017-09-12 07:30:00.000000 +00:00,Scheduled,,48,601,847,13
229,PG0405,2017-07-26 06:35:00.000000 +00:00,2017-07-26 07:30:00.000000 +00:00,Arrived,,10,882,313,12
230,PG0402,2017-08-29 09:25:00.000000 +00:00,2017-08-29 10:20:00.000000 +00:00,Scheduled,,56,756,274,1
231,PG0403,2017-08-29 08:25:00.000000 +00:00,2017-08-29 09:20:00.000000 +00:00,Scheduled,,2,882,996,16
232,PG0404,2017-08-29 16:05:00.000000 +00:00,2017-08-29 17:00:00.000000 +00:00,Scheduled,,83,972,891,8
233,PG0405,2017-08-29 06:35:00.000000 +00:00,2017-08-29 07:30:00.000000 +00:00,Scheduled,,30,772,869,7
234,PG0403,2017-09-09 08:25:00.000000 +00:00,2017-09-09 09:20:00.000000 +00:00,Scheduled,,43,368,635,4
235,PG0405,2017-09-04 06:35:00.000000 +00:00,2017-09-04 07:30:00.000000 +00:00,Scheduled,,62,865,444,18
236,PG0404,2017-09-04 16:05:00.000000 +00:00,2017-09-04 17:00:00.000000 +00:00,Scheduled,,46,148,438,18
237,PG0403,2017-09-04 08:25:00.000000 +00:00,2017-09-04 09:20:00.000000 +00:00,Scheduled,,97,776,66,26
238,PG0402,2017-09-04 09:25:00.000000 +00:00,2017-09-04 10:20:00.000000 +00:00,Scheduled,,98,298,675,25
239,PG0405,2017-07-20 06:35:00.000000 +00:00,2017-07-20 07:30:00.000000 +00:00,Arrived,,69,584,228,12
240,PG0404,2017-07-20 16:05:00.000000 +00:00,2017-07-20 17:00:00.000000 +00:00,Arrived,,51,371,498,3
241,PG0403,2017-07-20 08:25:00.000000 +00:00,2017-07-20 09:20:00.000000 +00:00,Arrived,,35,876,60,2
242,PG0402,2017-07-20 09:25:00.000000 +00:00,2017-07-20 10:20:00.000000 +00:00,Arrived,,67,113,784,29
243,PG0402,2017-08-05 09:25:00.000000 +00:00,2017-08-05 10:20:00.000000 +00:00,Arrived,,82,956,192,19
244,PG0403,2017-08-05 08:25:00.000000 +00:00,2017-08-05 09:20:00.000000 +00:00,Arrived,,80,483,354,16
245,PG0222,2017-07-18 08:05:00.000000 +00:00,2017-07-18 11:30:00.000000 +00:00,Arrived,,10,685,468,17
246,PG0222,2017-09-05 08:05:00.000000 +00:00,2017-09-05 11:30:00.000000 +00:00,Scheduled,,31,373,319,29
247,PG0222,2017-08-07 08:05:00.000000 +00:00,2017-08-07 11:30:00.000000 +00:00,Arrived,,34,503,938,9
248,PG0222,2017-09-08 08:05:00.000000 +00:00,2017-09-08 11:30:00.000000 +00:00,Scheduled,,52,412,756,2
249,PG0222,2017-08-13 08:05:00.000000 +00:00,2017-08-13 11:30:00.000000 +00:00,Arrived,,4,290,167,2
250,PG0222,2017-08-02 08:05:00.000000 +00:00,2017-08-02 11:30:00.000000 +00:00,Arrived,,61,391,776,3
251,PG0222,2017-07-19 08:05:00.000000 +00:00,2017-07-19 11:30:00.000000 +00:00,Arrived,,47,784,753,30
252,PG0222,2017-09-04 08:05:00.000000 +00:00,2017-09-04 11:30:00.000000 +00:00,Scheduled,,89,236,523,3
253,PG0222,2017-09-13 08:05:00.000000 +00:00,2017-09-13 11:30:00.000000 +00:00,Scheduled,,79,715,450,8
254,PG0222,2017-09-12 08:05:00.000000 +00:00,2017-09-12 11:30:00.000000 +00:00,Scheduled,,3,563,792,29
255,PG0222,2017-07-20 08:05:00.000000 +00:00,2017-07-20 11:30:00.000000 +00:00,Arrived,,5,968,174,18
256,PG0222,2017-08-27 08:05:00.000000 +00:00,2017-08-27 11:30:00.000000 +00:00,Scheduled,,26,742,908,14
257,PG0222,2017-09-11 08:05:00.000000 +00:00,2017-09-11 11:30:00.000000 +00:00,Scheduled,,55,830,960,9
258,PG0222,2017-07-23 08:05:00.000000 +00:00,2017-07-23 11:30:00.000000 +00:00,Arrived,,4,784,154,23
259,PG0222,2017-07-29 08:05:00.000000 +00:00,2017-07-29 11:30:00.000000 +00:00,Arrived,,49,455,771,6
260,PG0222,2017-08-17 08:05:00.000000 +00:00,2017-08-17 11:30:00.000000 +00:00,Scheduled,,17,881,998,26
261,PG0222,2017-08-24 08:05:00.000000 +00:00,2017-08-24 11:30:00.000000 +00:00,Scheduled,,44,501,989,30
262,PG0222,2017-09-14 08:05:00.000000 +00:00,2017-09-14 11:30:00.000000 +00:00,Scheduled,,30,167,279,25
263,PG0222,2017-09-02 08:05:00.000000 +00:00,2017-09-02 11:30:00.000000 +00:00,Scheduled,,76,42,717,3
264,PG0222,2017-09-03 08:05:00.000000 +00:00,2017-09-03 11:30:00.000000 +00:00,Scheduled,,70,438,330,23
265,PG0222,2017-07-28 08:05:00.000000 +00:00,2017-07-28 11:30:00.000000 +00:00,Arrived,,8,958,655,9
266,PG0222,2017-07-22 08:05:00.000000 +00:00,2017-07-22 11:30:00.000000 +00:00,Arrived,,3,418,124,19
267,PG0222,2017-08-20 08:05:00.000000 +00:00,2017-08-20 11:30:00.000000 +00:00,Scheduled,,15,163,763,3
268,PG0222,2017-08-05 08:05:00.000000 +00:00,2017-08-05 11:30:00.000000 +00:00,Arrived,,83,820,789,29
269,PG0222,2017-08-25 08:05:00.000000 +00:00,2017-08-25 11:30:00.000000 +00:00,Scheduled,,97,494,380,1
270,PG0222,2017-08-22 08:05:00.000000 +00:00,2017-08-22 11:30:00.000000 +00:00,Scheduled,,89,923,450,23
271,PG0222,2017-08-10 08:05:00.000000 +00:00,2017-08-10 11:30:00.000000 +00:00,Arrived,,14,416,866,20
272,PG0222,2017-07-26 08:05:00.000000 +00:00,2017-07-26 11:30:00.000000 +00:00,Arrived,,8,47,671,25
273,PG0222,2017-08-01 08:05:00.000000 +00:00,2017-08-01 11:30:00.000000 +00:00,Arrived,,23,378,324,23
274,PG0222,2017-08-28 08:05:00.000000 +00:00,2017-08-28 11:30:00.000000 +00:00,Scheduled,,28,851,390,3
275,PG0222,2017-08-03 08:05:00.000000 +00:00,2017-08-03 11:30:00.000000 +00:00,Arrived,,4,979,984,16
276,PG0222,2017-08-08 08:05:00.000000 +00:00,2017-08-08 11:30:00.000000 +00:00,Arrived,,65,552,796,16
277,PG0222,2017-07-16 08:05:00.000000 +00:00,2017-07-16 11:30:00.000000 +00:00,Arrived,,17,349,298,3
278,PG0222,2017-07-21 08:05:00.000000 +00:00,2017-07-21 11:30:00.000000 +00:00,Arrived,,55,903,550,15
279,PG0222,2017-07-24 08:05:00.000000 +00:00,2017-07-24 11:30:00.000000 +00:00,Arrived,,80,727,737,11
280,PG0222,2017-09-09 08:05:00.000000 +00:00,2017-09-09 11:30:00.000000 +00:00,Scheduled,,41,465,874,16
281,PG0222,2017-08-15 08:05:00.000000 +00:00,2017-08-15 11:30:00.000000 +00:00,Arrived,,92,99,299,11
282,PG0222,2017-07-30 08:05:00.000000 +00:00,2017-07-30 11:30:00.000000 +00:00,Arrived,,19,265,440,11
283,PG0222,2017-08-19 08:05:00.000000 +00:00,2017-08-19 11:30:00.000000 +00:00,Scheduled,,36,152,665,11
284,PG0222,2017-08-21 08:05:00.000000 +00:00,2017-08-21 11:30:00.000000 +00:00,Scheduled,,67,303,161,1
285,PG0222,2017-08-31 08:05:00.000000 +00:00,2017-08-31 11:30:00.000000 +00:00,Scheduled,,76,102,406,13
286,PG0222,2017-08-04 08:05:00.000000 +00:00,2017-08-04 11:30:00.000000 +00:00,Arrived,,5,596,418,18
287,PG0222,2017-08-30 08:05:00.000000 +00:00,2017-08-30 11:30:00.000000 +00:00,Scheduled,,41,512,798,7
288,PG0222,2017-07-17 08:05:00.000000 +00:00,2017-07-17 11:30:00.000000 +00:00,Arrived,,31,709,24,22
289,PG0222,2017-08-12 08:05:00.000000 +00:00,2017-08-12 11:30:00.000000 +00:00,Arrived,,21,788,531,12
290,PG0222,2017-08-23 08:05:00.000000 +00:00,2017-08-23 11:30:00.000000 +00:00,Scheduled,,39,705,300,8
291,PG0222,2017-09-10 08:05:00.000000 +00:00,2017-09-10 11:30:00.000000 +00:00,Scheduled,,9,475,884,15
292,PG0222,2017-08-11 08:05:00.000000 +00:00,2017-08-11 11:30:00.000000 +00:00,Arrived,,8,965,933,27
293,PG0222,2017-08-29 08:05:00.000000 +00:00,2017-08-29 11:30:00.000000 +00:00,Scheduled,,20,724,300,14
294,PG0222,2017-08-18 08:05:00.000000 +00:00,2017-08-18 11:30:00.000000 +00:00,Scheduled,,83,693,846,30
295,PG0222,2017-07-25 08:05:00.000000 +00:00,2017-07-25 11:30:00.000000 +00:00,Arrived,,40,525,545,17
296,PG0222,2017-09-06 08:05:00.000000 +00:00,2017-09-06 11:30:00.000000 +00:00,Scheduled,,76,207,962,15
297,PG0222,2017-08-14 08:05:00.000000 +00:00,2017-08-14 11:30:00.000000 +00:00,Arrived,,58,593,760,13
298,PG0222,2017-08-06 08:05:00.000000 +00:00,2017-08-06 11:30:00.000000 +00:00,Arrived,,80,144,904,26
299,PG0222,2017-09-07 08:05:00.000000 +00:00,2017-09-07 11:30:00.000000 +00:00,Scheduled,,94,869,802,18
300,PG0222,2017-08-26 08:05:00.000000 +00:00,2017-08-26 11:30:00.000000 +00:00,Scheduled,,75,539,984,25
301,PG0222,2017-08-09 08:05:00.000000 +00:00,2017-08-09 11:30:00.000000 +00:00,Arrived,,55,960,216,19
302,PG0222,2017-07-27 08:05:00.000000 +00:00,2017-07-27 11:30:00.000000 +00:00,Arrived,,61,198,55,15
303,PG0222,2017-09-01 08:05:00.000000 +00:00,2017-09-01 11:30:00.000000 +00:00,Scheduled,,93,588,833,19
305,PG0222,2017-07-31 08:05:00.000000 +00:00,2017-07-31 11:30:00.000000 +00:00,Arrived,,56,971,760,21
306,PG0202,2017-08-12 07:40:00.000000 +00:00,2017-08-12 08:35:00.000000 +00:00,Arrived,,63,657,237,25
307,PG0202,2017-07-26 07:40:00.000000 +00:00,2017-07-26 08:35:00.000000 +00:00,Arrived,,73,34,7,25
308,PG0202,2017-07-27 07:40:00.000000 +00:00,2017-07-27 08:35:00.000000 +00:00,Arrived,,29,69,517,20
309,PG0202,2017-09-09 07:40:00.000000 +00:00,2017-09-09 08:35:00.000000 +00:00,Scheduled,,63,893,511,6
310,PG0202,2017-08-21 07:40:00.000000 +00:00,2017-08-21 08:35:00.000000 +00:00,Scheduled,,55,219,445,18
311,PG0202,2017-08-20 07:40:00.000000 +00:00,2017-08-20 08:35:00.000000 +00:00,Scheduled,,74,146,264,3
312,PG0202,2017-07-28 07:40:00.000000 +00:00,2017-07-28 08:35:00.000000 +00:00,Arrived,,20,152,843,6
313,PG0202,2017-08-13 07:40:00.000000 +00:00,2017-08-13 08:35:00.000000 +00:00,Arrived,,15,3,732,13
314,PG0202,2017-09-10 07:40:00.000000 +00:00,2017-09-10 08:35:00.000000 +00:00,Scheduled,,27,603,896,29
315,PG0202,2017-07-25 07:40:00.000000 +00:00,2017-07-25 08:35:00.000000 +00:00,Arrived,,91,710,338,12
316,PG0202,2017-09-08 07:40:00.000000 +00:00,2017-09-08 08:35:00.000000 +00:00,Scheduled,,54,296,390,25
317,PG0202,2017-07-29 07:40:00.000000 +00:00,2017-07-29 08:35:00.000000 +00:00,Arrived,,84,992,216,14
318,PG0202,2017-08-28 07:40:00.000000 +00:00,2017-08-28 08:35:00.000000 +00:00,Scheduled,,29,549,467,14
319,PG0202,2017-08-27 07:40:00.000000 +00:00,2017-08-27 08:35:00.000000 +00:00,Scheduled,,39,988,134,17
320,PG0202,2017-07-24 07:40:00.000000 +00:00,2017-07-24 08:35:00.000000 +00:00,Arrived,,35,50,553,6
321,PG0202,2017-07-30 07:40:00.000000 +00:00,2017-07-30 08:35:00.000000 +00:00,Arrived,,6,969,20,27
322,PG0202,2017-08-19 07:40:00.000000 +00:00,2017-08-19 08:35:00.000000 +00:00,Scheduled,,97,887,291,18
323,PG0202,2017-09-07 07:40:00.000000 +00:00,2017-09-07 08:35:00.000000 +00:00,Scheduled,,61,844,707,7
324,PG0202,2017-07-31 07:40:00.000000 +00:00,2017-07-31 08:35:00.000000 +00:00,Arrived,,2,608,58,29
325,PG0202,2017-09-11 07:40:00.000000 +00:00,2017-09-11 08:35:00.000000 +00:00,Scheduled,,45,717,838,27
326,PG0202,2017-07-23 07:40:00.000000 +00:00,2017-07-23 08:35:00.000000 +00:00,Arrived,,78,575,516,4
327,PG0202,2017-08-22 07:40:00.000000 +00:00,2017-08-22 08:35:00.000000 +00:00,Scheduled,,14,933,148,15
328,PG0202,2017-08-01 07:40:00.000000 +00:00,2017-08-01 08:35:00.000000 +00:00,Arrived,,15,108,750,7
329,PG0202,2017-08-18 07:40:00.000000 +00:00,2017-08-18 08:35:00.000000 +00:00,Scheduled,,53,344,754,22
330,PG0202,2017-09-06 07:40:00.000000 +00:00,2017-09-06 08:35:00.000000 +00:00,Scheduled,,94,485,513,23
331,PG0202,2017-07-16 07:40:00.000000 +00:00,2017-07-16 08:35:00.000000 +00:00,Arrived,,35,816,605,16
332,PG0202,2017-08-02 07:40:00.000000 +00:00,2017-08-02 08:35:00.000000 +00:00,Arrived,,13,357,516,2
333,PG0202,2017-07-22 07:40:00.000000 +00:00,2017-07-22 08:35:00.000000 +00:00,Arrived,,78,740,327,28
334,PG0202,2017-08-29 07:40:00.000000 +00:00,2017-08-29 08:35:00.000000 +00:00,Scheduled,,16,317,801,2
335,PG0202,2017-08-03 07:40:00.000000 +00:00,2017-08-03 08:35:00.000000 +00:00,Arrived,,77,979,184,19
336,PG0202,2017-09-12 07:40:00.000000 +00:00,2017-09-12 08:35:00.000000 +00:00,Scheduled,,95,590,869,12
337,PG0202,2017-09-05 07:40:00.000000 +00:00,2017-09-05 08:35:00.000000 +00:00,Scheduled,,91,929,519,20
338,PG0202,2017-08-17 07:40:00.000000 +00:00,2017-08-17 08:35:00.000000 +00:00,Scheduled,,64,578,363,25
339,PG0202,2017-08-04 07:40:00.000000 +00:00,2017-08-04 08:35:00.000000 +00:00,Arrived,,24,256,746,7
340,PG0202,2017-07-21 07:40:00.000000 +00:00,2017-07-21 08:35:00.000000 +00:00,Arrived,,47,507,214,28
341,PG0202,2017-08-23 07:40:00.000000 +00:00,2017-08-23 08:35:00.000000 +00:00,Scheduled,,99,683,909,23
342,PG0202,2017-08-05 07:40:00.000000 +00:00,2017-08-05 08:35:00.000000 +00:00,Arrived,,22,328,801,22
343,PG0202,2017-09-04 07:40:00.000000 +00:00,2017-09-04 08:35:00.000000 +00:00,Scheduled,,1,852,997,9
344,PG0202,2017-07-20 07:40:00.000000 +00:00,2017-07-20 08:35:00.000000 +00:00,Arrived,,55,207,524,4
345,PG0202,2017-08-25 07:40:00.000000 +00:00,2017-08-25 08:35:00.000000 +00:00,Scheduled,,59,796,789,29
346,PG0202,2017-08-06 07:40:00.000000 +00:00,2017-08-06 08:35:00.000000 +00:00,Arrived,,23,865,721,15
347,PG0202,2017-08-31 07:40:00.000000 +00:00,2017-08-31 08:35:00.000000 +00:00,Scheduled,,60,50,484,17
348,PG0202,2017-08-26 07:40:00.000000 +00:00,2017-08-26 08:35:00.000000 +00:00,Scheduled,,62,51,473,9
350,PG0202,2017-09-13 07:40:00.000000 +00:00,2017-09-13 08:35:00.000000 +00:00,Scheduled,,13,921,44,9
351,PG0202,2017-08-07 07:40:00.000000 +00:00,2017-08-07 08:35:00.000000 +00:00,Arrived,,85,693,799,16
352,PG0202,2017-07-19 07:40:00.000000 +00:00,2017-07-19 08:35:00.000000 +00:00,Arrived,,30,617,529,25
353,PG0202,2017-08-30 07:40:00.000000 +00:00,2017-08-30 08:35:00.000000 +00:00,Scheduled,,91,455,652,6
354,PG0202,2017-09-03 07:40:00.000000 +00:00,2017-09-03 08:35:00.000000 +00:00,Scheduled,,93,586,423,27
355,PG0202,2017-08-08 07:40:00.000000 +00:00,2017-08-08 08:35:00.000000 +00:00,Arrived,,3,455,828,21
356,PG0202,2017-08-15 07:40:00.000000 +00:00,2017-08-15 08:35:00.000000 +00:00,Arrived,,48,990,544,8
357,PG0202,2017-08-09 07:40:00.000000 +00:00,2017-08-09 08:35:00.000000 +00:00,Arrived,,77,768,929,5
358,PG0202,2017-07-18 07:40:00.000000 +00:00,2017-07-18 08:35:00.000000 +00:00,Arrived,,18,732,510,7
359,PG0202,2017-08-24 07:40:00.000000 +00:00,2017-08-24 08:35:00.000000 +00:00,Scheduled,,80,193,357,9
360,PG0202,2017-09-14 07:40:00.000000 +00:00,2017-09-14 08:35:00.000000 +00:00,Scheduled,,5,293,79,10
304,PG0222,2017-08-16 08:05:00.000000 +00:00,2017-08-16 11:30:00.000000 +00:00,Arrived,,87,206,894,30
361,PG0202,2017-09-02 07:40:00.000000 +00:00,2017-09-02 08:35:00.000000 +00:00,Scheduled,,71,238,635,20
362,PG0202,2017-08-10 07:40:00.000000 +00:00,2017-08-10 08:35:00.000000 +00:00,Arrived,,40,778,419,2
363,PG0202,2017-07-17 07:40:00.000000 +00:00,2017-07-17 08:35:00.000000 +00:00,Arrived,,73,479,594,9
364,PG0202,2017-08-11 07:40:00.000000 +00:00,2017-08-11 08:35:00.000000 +00:00,Arrived,,39,502,281,25
365,PG0202,2017-08-14 07:40:00.000000 +00:00,2017-08-14 08:35:00.000000 +00:00,Arrived,,85,984,880,5
366,PG0202,2017-09-01 07:40:00.000000 +00:00,2017-09-01 08:35:00.000000 +00:00,Scheduled,,22,632,137,14
367,PG0273,2017-09-10 06:50:00.000000 +00:00,2017-09-10 08:50:00.000000 +00:00,Scheduled,,54,579,908,14
368,PG0273,2017-08-25 06:50:00.000000 +00:00,2017-08-25 08:50:00.000000 +00:00,Scheduled,,19,383,961,30
369,PG0273,2017-08-31 06:50:00.000000 +00:00,2017-08-31 08:50:00.000000 +00:00,Scheduled,,33,565,826,8
370,PG0273,2017-07-16 06:50:00.000000 +00:00,2017-07-16 08:50:00.000000 +00:00,Arrived,,93,421,291,21
371,PG0273,2017-08-12 06:50:00.000000 +00:00,2017-08-12 08:50:00.000000 +00:00,Arrived,,62,268,44,23
372,PG0273,2017-08-13 06:50:00.000000 +00:00,2017-08-13 08:50:00.000000 +00:00,Arrived,,52,866,885,21
373,PG0273,2017-09-01 06:50:00.000000 +00:00,2017-09-01 08:50:00.000000 +00:00,Scheduled,,26,192,631,5
374,PG0273,2017-08-11 06:50:00.000000 +00:00,2017-08-11 08:50:00.000000 +00:00,Arrived,,71,560,805,8
